a,b,c,alpha,beta,gamma,structure type,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17
3.958,3.958,3.958,90.0,90.0,90.0,cubic,0.7031101187263109,0.8708071751600263,-1.0,26.0,28.0,0.0,1.9789999723434448,0.8197287321090698,0.0,10.090959476378806,4.337596735389772,0.0,2.27300764238067,0.605950921513742,0.0,0.0,0.0,0.0
6.515,6.515,6.515,90.0,90.0,90.0,cubic,0.6348338278505077,0.7704629382885405,-1.0,26.0,28.0,0.0,3.257499933242798,1.3493006229400635,0.0,16.61005572513222,7.139827784327884,0.0,4.800194521599168,1.2796620630569198,0.0,0.0,0.0,0.0
6.558,6.558,6.558,90.0,90.0,90.0,cubic,0.6340211342510779,0.7692928253760063,-1.0,26.0,28.0,0.0,3.2790000438690186,1.358206033706665,0.0,16.719685208759724,7.186950788750493,0.0,4.847796127636934,1.2923516358682747,0.0,0.0,0.0,0.0
6.883,6.883,6.883,90.0,90.0,90.0,cubic,0.6281090445568612,0.760797179563117,-1.0,26.0,28.0,0.0,3.441499948501587,1.42551589012146,0.0,17.548275393438157,7.543121070464519,0.0,5.212593580092772,1.3896016074003956,0.0,0.0,0.0,0.0
6.259,6.259,6.259,90.0,90.0,90.0,cubic,0.63983144490532,0.7776709716536264,-1.0,26.0,28.0,0.0,3.129499912261963,1.296281337738037,0.0,15.957381120410657,6.859276097657946,0.0,4.520064470651479,1.20498354600237,0.0,0.0,0.0,0.0
5.765,5.765,5.765,90.0,90.0,90.0,cubic,0.6503314343379093,0.7928844063524911,-1.0,26.0,28.0,0.0,2.882499933242798,1.1939704418182373,0.0,14.697923407534926,6.31789772362594,0.0,3.995638347823951,1.0651789537571128,0.0,0.0,0.0,0.0
4.72,4.72,4.72,90.0,90.0,90.0,cubic,0.6773722847826702,0.8325017208908497,-1.0,26.0,28.0,0.0,2.359999895095825,0.9775440692901611,0.0,12.033685517170538,5.172677005895718,0.0,2.960057784750397,0.7891085182989822,0.0,0.0,0.0,0.0
4.607,4.607,4.607,90.0,90.0,90.0,cubic,0.6808021082888366,0.8375723919246025,-1.0,26.0,28.0,0.0,2.303499937057495,0.9541409015655518,0.0,11.745591128615919,5.048839082514818,0.0,2.854397950087029,0.760940998109409,0.0,0.0,0.0,0.0
8.634,8.634,8.634,90.0,90.0,90.0,cubic,0.6018127528020858,0.7233640442930305,-1.0,26.0,28.0,0.0,4.316999912261963,1.7881598472595215,0.0,22.01246679280209,9.462052520559874,0.0,7.323273829928162,1.9522782761311133,0.0,0.0,0.0,0.0
3.056,3.056,3.056,90.0,90.0,90.0,cubic,0.7446731579316214,0.9339301375383343,-1.0,26.0,28.0,0.0,1.527999997138977,0.6329182386398315,0.0,7.791301802181364,3.3490885193560516,0.0,1.5421167127027613,0.411105824567437,0.0,0.0,0.0,0.0
