a,b,c,alpha,beta,gamma,structure type,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17
3.497,3.497,3.497,90.0,90.0,90.0,cubic,0.7224157650420537,0.8999302825945037,-1.0,26.0,28.0,0.0,1.7484999895095825,0.7242523431777954,0.0,8.915635566026141,3.832383173008508,0.0,1.8876899548776132,0.5032306413867778,0.0,0.0,0.0,0.0
5.702,5.702,5.702,90.0,90.0,90.0,cubic,0.6517609283107642,0.7949629022713529,-1.0,26.0,28.0,0.0,2.8510000705718994,1.1809227466583252,0.0,14.537304993100522,6.248855810474523,0.0,3.93032130747545,1.0477663478391064,0.0,0.0,0.0,0.0
3.734,3.734,3.734,90.0,90.0,90.0,cubic,0.7120625095008728,0.8842700308594614,-1.0,26.0,28.0,0.0,1.8669999837875366,0.7733367681503296,0.0,9.519869349210062,4.092113536456376,0.0,2.0828053520694905,0.5552456980558128,0.0,0.0,0.0,0.0
5.651,5.651,5.651,90.0,90.0,90.0,cubic,0.6529344399629285,0.7966704992500321,-1.0,26.0,28.0,0.0,2.825500011444092,1.1703603267669678,0.0,14.407279694010061,6.192964737923376,0.0,3.8777087247701094,1.033740665561511,0.0,0.0,0.0,0.0
7.141,7.141,7.141,90.0,90.0,90.0,cubic,0.6236845595390035,0.7544584784897356,-1.0,26.0,28.0,0.0,3.570499897003174,1.4789495468139648,0.0,18.20604864810021,7.825865404962859,0.0,5.508403569501916,1.468460441557694,0.0,0.0,0.0,0.0
5.661,5.661,5.661,90.0,90.0,90.0,cubic,0.6527031795440144,0.7963338338125777,-1.0,26.0,28.0,0.0,2.8304998874664307,1.1724317073822021,0.0,14.432774159413512,6.2039254538803155,0.0,3.8880060017084457,1.0364862527381227,0.0,0.0,0.0,0.0
7.56,7.56,7.56,90.0,90.0,90.0,cubic,0.6169506632818649,0.744842711360141,-1.0,26.0,28.0,0.0,3.7799999713897705,1.5657274723052979,0.0,19.274293615496607,8.28505102524318,0.0,6.000257777576781,1.599581863730792,0.0,0.0,0.0,0.0
8.824,8.824,8.824,90.0,90.0,90.0,cubic,0.5994027163235761,0.7199620127100375,-1.0,26.0,28.0,0.0,4.4120001792907715,1.827509880065918,0.0,22.49687500817851,9.67027332233579,0.0,7.566333781242865,2.0170739195688987,0.0,0.0,0.0,0.0
7.432,7.432,7.432,90.0,90.0,90.0,cubic,0.6189520624065329,0.7476967166557887,-1.0,26.0,28.0,0.0,3.7160000801086426,1.539217472076416,0.0,18.94795692098632,8.144773289519405,0.0,5.848517392272148,1.559129505995846,0.0,0.0,0.0,0.0
4.285,4.285,4.285,90.0,90.0,90.0,cubic,0.6912680872478439,0.8531095401637997,-1.0,26.0,28.0,0.0,2.1424999237060547,0.8874526023864746,0.0,10.924648918848225,4.695957772543396,0.0,2.5604331207164375,0.6825743507080975,0.0,0.0,0.0,0.0
6.533,6.533,6.533,90.0,90.0,90.0,cubic,0.6344927255647292,0.7699717133664208,-1.0,26.0,28.0,0.0,3.2664999961853027,1.3530287742614746,0.0,16.655947221699616,7.159555306820825,0.0,4.820101757416798,1.284969332233244,0.0,0.0,0.0,0.0
7.16,7.16,7.16,90.0,90.0,90.0,cubic,0.6233674831778327,0.7540048746698029,-1.0,26.0,28.0,0.0,3.5799999237060547,1.482884407043457,0.0,18.254489469637853,7.846686728184929,0.0,5.530402495006884,1.4743247675875624,0.0,0.0,0.0,0.0
3.386,3.386,3.386,90.0,90.0,90.0,cubic,0.7276198081260019,0.9078388496047031,-1.0,26.0,28.0,0.0,1.6929999589920044,0.7012635469436646,0.0,8.632639827412016,3.7107378974560112,0.0,1.7985297876879744,0.4794619084608781,0.0,0.0,0.0,0.0
